country,year,real_interest_rate,total_debt,debt_to_GDP,fx,nonbank_domestic_debt,bank_domestic_debt,official_domestic_debt,domestic_debt,nonbank_foreign_debt,bank_foreign_debt,official_foreign_debt,foreign_debt,foreign_participation_percent_GDP,foreign_ex_officials_participation_percent_GDP,foreign_nonbank_participation_percent_GDP,ggall,extggall,gg,extgg,lccgg,extlccgg,delta,x,y,kappa,alpha,GDP_cte_billions,GDP_cur_billions,GDP_cur_USD_billions,GDP_percapita_cte,GDP_percapita_cur,GDP_percapita_cur_USD,total_investment_percent_GDP,gross_national_savings_percent_GDP,inflation_average,inflation_end,unemployment_rate,general_gov_revenue_billions,general_gov_revenue_percent_GDP,general_gov_expenditures_billions,general_gov_expenditures_percent_GDP,lending_borrowing_billions,lending_borrowing_percent_GDP,current_account_billions,current_account_percent_GDP,ln_GDP_cte_billions,ln_GDP_cur_billions,ln_GDP_percapita_cur_USD,taxes,vix_EUA,vix_EUR,bcom_price,bcom_growth,nominal_rate,continent,control_corruption_rank,gov_effectiveness_rank,political_stability_rank,regulatory_quality_rank,rule_of_law_rank,voice_rank,fx_volatility,int_liq,GBI_weight,dxy,post_08,post_09,post_12,post_13,post_15,post_16,post_17,less_20,bet_20_40,bet_40_60,bet_60_80,bet_80_100,more_100,fx_return,develop,US_nominal_rate
Czech Republic,2006,4.869100175895598,954723.75,20975000000000008,0.04488385287337155,286089.5,411498.5,697587.75,697587.75,84132.18,112127,33.225,257136.25,7282.495501830846,5558.36291282544,2382.7531995555782,973.107,264.785,799.292,212.643,NA,NA,0.73046624375,NA,NA,NA,NA,4016.919,3530.881,156.264,392907.394,345366.499,15284.674,30.383,27.929,2.523,1.72,7.128,1376.491,38.984,1452.772,41.145,-76.281,-2.16,-3.834,-2.453,8.298270469854263,8.169302693859487,9.634605905998043,17.69711921401,12.78038461538462,16.52674884615384,170.34858333333332,-0.001341666666666667,2.5,Europe,67.80488,83.41463,85.50725,83.33334,76.55502,77.40385,0.8676583284609797,NA,NA,107.33333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,5.25
Czech Republic,2007,2.193076972172279,1021385.25,20499999999999956,0.0503203076841313,305371.75,435160.5,549675.7975,549675.7975,92085.615,119808.5,38.125,211512.66,5480.265617627832,5490.149067257618,2385.926354302451,1054.633,290.494,888.9,233.3,NA,NA,0.72010280875,NA,NA,NA,NA,4240.675,3859.533,189.988,413553.603,376384.367,18527.743,32.394,27.805,2.873,5.435,5.306,1525.325,39.521,1550.421,40.171,-25.096,-0.65,-8.718,-4.589,8.352477733668536,8.258301470683708,9.82702450937842,17.8481636856974,17.45256704980844,19.614428735632167,173.8896666666667,0.009291666666666667,3.5,Europe,65.53398,78.15534,83.09179,81.5534,79.9043,79.32692,1.164919406632798,NA,NA,60.083333333333336,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
Czech Republic,2008,4.113079807470078,1096749.75,7075000000000021,0.05950890856910226,351951.25,435835.5,787786.5,787786.5,96215.3275,104372.015,41.849999999999994,232722.3175,5756.378343548874,4961.520866416349,2379.8827438991207,1136.774,320.045,967.082,253.394,NA,NA,0.7032200005,NA,NA,NA,NA,4354.597,4042.86,237.131,421001.58,390862.908,22925.748,31.331,29.47,6.318,3.666,4.381,1555.614,38.478,1635.279,40.449,-79.665,-1.971,-4.414,-1.861,8.378987347691329,8.304707641289546,10.040015924727603,16.1329278645532,32.58267175572519,33.70876145038169,183.30625000000006,-0.03278333333333333,2.25,Europe,66.99029,79.61165,85.57692,84.95145,80.76923,81.73077,1.5575814480897296,NA,NA,35.416666666666664,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Czech Republic,2009,3.3053443297219265,968644.1725,16634999999999972,0.05396085975831805,196860.795,470035,886970.5,886970.5,138000.99,102608.935,52.35,366561.5,9269.899755204435,6084.7358079265205,3489.879170122802,1319.002,394.471,1125.054,310.785,NA,NA,0.722773356,NA,NA,NA,NA,4151.789,3954.32,207.558,398223.232,379282.784,19908.146,26.801,24.545,1.029,0.994,6.706,1523.022,38.515,1737.233,43.933,-214.211,-5.417,-4.682,-2.256,8.331294604671935,8.282563931158935,9.898884273686734,14.7375349299092,31.598494208494223,33.634777606177614,122.67990000000002,0.015366666666666666,1,Europe,69.37799,77.03349,79.14692,87.08134,81.04266,81.04266,1.5886947147099493,NA,NA,57,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Czech Republic,2010,7.419037594453703,1432571.25,877500000000027.6,0.05238082947477861,450873.75,549555,1000428.5,1000428.5,176625.6975,66418.6775,62.6,329860.385,8261.2352768810415,6086.95938009502,4423.52737504602,1480.097,454.746,1280.259,354.019,NA,NA,0.702291024,NA,NA,NA,NA,4252.881,3992.87,209.07,406504.036,381651.349,19983.577,27.36,23.809,1.473,2.298,7.284,1558.224,39.025,1724.241,43.183,-166.017,-4.158,-7.424,-3.551,8.355351914612942,8.292265549558525,9.90266606520779,13.9407314504394,22.49457831325302,26.361271485943774,136.88286666666667,0.014325,0.75,Europe,66.66666,78.4689,82.93839,86.1244,80.09479,78.67299,0.9824309300519083,NA,NA,66.33333333333333,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Czech Republic,2011,5.695687324584704,1553650.25,38.8,0.05548922140680116,440168.75,636753,1076921.75,1076921.75,262961,145067.5,68.7,476728.5,11735.366685514668,10044.21608030676,6473.168184804606,1613.65,489.918,1408.153,383.081,NA,NA,0.69829137675,NA,NA,NA,NA,4327.747,4062.323,229.563,412687.901,387377.439,21890.781,27.191,25.103,1.917,2.353,6.716,1626.02,40.027,1735.916,42.732,-109.896,-2.705,-4.792,-2.087,8.372802362255744,8.309510256458058,9.99382086827241,13.9438333830857,24.20257936507937,30.077896825396813,158.63047500000002,-0.010366666666666668,0.75,Europe,67.77251,77.72512,88.6256,85.30806,82.15962,79.81221,0.8568132075944601,NA,NA,24.083333333333332,YES,YES,NO,NO,NO,NO,NO,NO,YES,NO,NO,NO,NO,0,AM,0.125
Czech Republic,2012,3.889956188823993,1765084,43.5,0.051834331359234015,512005.5,553963.0175,1246055.5,1246055.5,309993.5,135980.25,73.055,519028.75,12693.566161365176,10906.905064232247,7581.319920800448,1805.307,536.495,1603.476,414.549,NA,NA,0.69717979125,NA,NA,NA,NA,4293.774,4088.912,208.858,408718.907,389218.353,19880.902,26.36,24.811,3.279,2.403,6.959,1646.284,40.262,1805.836,44.164,-159.552,-3.902,-3.234,-1.548,8.36492134547469,8.316034198978743,9.897514851414677,13.7727726266276,17.815490196078425,24.584285490196052,141.875375,-4.999999999999912e-5,0.05,Europe,64.92891,77.25118,86.72986,81.04266,82.15962,76.99531,0.6813859583104284,NA,NA,55.75,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,AM,0.125
Czech Republic,2013,3.4880497936067822,1822805,44.825,0.050749698838786175,389402.9975,556213.335,945616.3325,945616.3325,343086.5,148638.75,83433.5,575159,13883.30290713238,11869.362372553323,8281.490514532283,1840.247,598.357,1639.103,471.837,NA,NA,0.6923442705,NA,NA,NA,NA,4291.803,4142.811,211.686,408116.393,393948.436,20129.622,25.013,24.487,1.439,1.429,6.942,1694.779,40.909,1745.908,42.143,-51.129,-1.234,-1.113,-0.526,8.364462203349559,8.329129821920237,9.909947740514161,13.7527154330302,14.22903100775193,18.533330620155034,130.33970833333333,-0.00805,0.05,Europe,63.50711,76.77725,87.67773,81.51659,82.6291,77.93427,0.45222646040327796,NA,NA,69.66666666666667,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,YES,NO,NO,0,AM,0.125
Czech Republic,2014,2.1125382516759506,1824765.75,22484999999999984,0.04739277633605066,540429.25,722961,1263390.25,1263390.25,332843,109059.63,83129,423019.495,9734.06057758287,10168.578565896094,7659.017995906821,1818.888,539.187,1622.956,424.437,NA,NA,0.6878874925,NA,NA,NA,NA,4388.888,4345.766,209.359,417495.536,413393.53,19915.381,26.01,26.191,0.352,0.101,6.097,1739.953,40.038,1830.514,42.122,-90.561,-2.084,0.38,0.181,8.386831171021328,8.376957316752911,9.899247626740802,14.5580858784618,14.131210937500002,18.281921875000005,125.75574999999999,-0.014758333333333332,0.05,Europe,66.34615,80.76923,83.33334,80.76923,84.61539,78.81773,0.9101675717006893,NA,NA,79.58333333333333,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Czech Republic,2015,3.0807167568255167,1831965.5,10475000000000030,0.0404096866587555,548346.5,658016,891327.85,891327.85,379799.25,145044.25,100759.75,473675.58,10240.797184576051,11347.040177040666,8211.204576144912,1836.047,677.453,1648.33,560.124,NA,NA,0.66010175075,NA,NA,NA,NA,4625.378,4625.378,188.033,438912.251,438912.251,17842.868,27.983,28.227,0.326,0,5.04,1888.13,40.821,1916.39,41.432,-28.26,-0.611,0.459,0.244,8.439313376336562,8.439313376336562,9.78935915554496,14.0689958921614,16.721011673151743,23.99266614785993,93.948975,-0.02245,0.05,Europe,67.30769,80.76923,82.38095,82.21154,84.13461,82.26601,0.5843407236434405,NA,NA,158.41666666666666,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.375
Czech Republic,2016,2.6087213729110736,1818855.75,9200000000000030,0.040831906667946304,567755.25,505844,1073599.25,1073599.25,232063.9675,152950.25,157478,745257,15536.308757809516,8026.358369295998,4837.817626191062,1754.737,785.939,1592.89,682.917,NA,NA,0.58055208425,NA,NA,NA,NA,4742.737,4796.873,196.272,449384.835,454514.341,18597.213,26.024,27.571,0.667,2.01,3.946,1940.916,40.462,1906.78,39.75,34.136,0.712,3.037,1.547,8.464369674203121,8.475719526271465,9.830767009764674,14.801723745702,15.863488372093013,23.590334883720946,83.54254999999999,0.009625,0.05,Europe,69.23077,79.80769,81.42857,80.76923,82.21154,81.28078,0.5577606344033368,NA,NA,143.83333333333334,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,NO,YES,0,AM,0.625
Czech Republic,2017,2.11724829554257,1834386.75,19737499999999980,0.04388872521796811,578987.75,344149.1475,1042664.75,1042664.75,474702,147014.25,120847.7075,791722.25,15491.333647573356,12164.889723470735,9288.316786815536,1749.677,795.192,1602.348,702.764,NA,NA,0.5292066335,NA,NA,NA,NA,4987.876,5110.743,218.629,471496.443,483110.876,20666.666,26.372,28.005,2.451,2.365,2.89,2069.048,40.484,1992.33,38.983,76.718,1.501,3.57,1.633,8.51476544682773,8.539100073802192,9.936277343101054,15.2005276465305,11.090891472868222,14.76677790697675,85.30769166666668,7.583333333333328e-4,0.5,Europe,70.67308,81.25,83.33334,86.05769,83.65385,77.3399,1.5189637941978935,NA,NA,135.58333333333334,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,1.375
Czech Republic,2018,0.961789531948005,1349968.235,34.4,0.045818219043026,561285.5,505829,805298.5775,805298.5775,510750,138972.5,77422,727144.5,13443.815095716844,12012.398022025727,9443.00418986512,1734.602,686.316,1553.697,566.762,NA,NA,0.57681093725,NA,NA,NA,NA,5146.556,5408.766,248.909,485064.027,509777.376,23459.702,27.202,27.62,2.158,2.021,2.243,2245.12,41.509,2195.861,40.598,49.259,0.911,1.041,0.418,8.5460830320888,8.595776249704352,10.063039419654496,15.5847234172786,16.569101562499988,16.331809375,85.827533333333335,-0.011191666666666664,1.75,Europe,69.23077,78.36539,87.14286,87.01923,81.73077,78.32513,0.8345206916782286,NA,NA,154.25,YES,YES,YES,YES,YES,YES,YES,NO,YES,NO,NO,NO,NO,0,AM,2.375
Czech Republic,2019,0.15682865449488625,1793461.5,7700000000000025,0.04366068166814305,585112.5,533511.5,1118623.75,1118623.75,463624.5,109091.8425,66814.5,674838,11739.032415857031,9962.592073502941,8064.903034929135,1738.453,667.951,1595.531,584.818,NA,NA,0.59278120975,NA,NA,NA,NA,5266.744,5748.668,250.681,494539.24,539791.17,23538.518,26.919,26.548,2.856,3.208,2.001,2381.229,41.422,2365.855,41.155,15.374,0.267,-0.93,-0.371,8.56916761378345,8.656723454781973,10.066393422162914,NA,15.383007812499997,15.049324218750007,79.34297500000001,0.004791666666666666,2,Europe,NA,NA,NA,NA,NA,NA,0.3232695109775652,NA,NA,182.66666666666666,YES,YES,YES,YES,YES,YES,YES,NO,NO,NO,NO,NO,YES,0,AM,1.625
Denmark,2004,NA,704870.75,2327500000000022,0.16934539896935627,235817.46,180.15,508706.5,508706.5,106234.75,25044.25,48706.445,145317.6475,9649.23336755197,8717.053496608902,7054.09089762165,664.989,258.052,560.004,256.198,NA,NA,0.6071743465,NA,NA,NA,NA,1751,1506.002,251.375,324401.035,279011.197,46571.283,21.691,25.736,0.937,0.963,5.517,829.363,55.071,798.141,52.997,31.222,2.073,10.168,4.045,7.467942332285852,7.3172137363802054,10.748739385521775,36.5681550893433,15.456793893129769,18.886297709923657,147.92725,0.006783333333333333,2,Europe,99.51219,100,83.98058,97.04433,99.04306,100,0.19980662064088475,NA,NA,111.58333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,2.25
Denmark,2005,NA,476779.9225,935000000000029.75,0.1639489418934882,226751.3325,160.9,476245,476245,75234.75,32134.75,62169,128184.645,8082.346721244805,6769.902325560866,4743.729913876757,593.352,226.604,478.562,224.807,NA,NA,0.62195669325,NA,NA,NA,NA,1792,1585.983,264.467,331152.446,293081.556,48872.095,22.206,26.399,1.726,2.265,4.8,891.269,56.197,812.682,51.242,78.587,4.955,11.087,4.192,7.491087593534876,7.368959683347939,10.796961858181044,38.7996342018155,12.779846153846155,14.031134999999999,161.17783333333333,0.014449999999999998,2.25,Europe,99.02439,99.5098,85.43689,98.03922,99.04306,100,0.24562089814747362,NA,NA,116.16666666666667,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
Denmark,2006,NA,555418.25,855000000000025.1,0.16975696185235212,198784.4325,138.815,418505.75,418505.75,50017.5,38662.75,48231.75,136912.5,8138.605209658435,5271.494893773852,2973.2324373164674,530.743,191.532,406.663,190.786,NA,NA,0.64324784025,NA,NA,NA,NA,1862.1,1682.26,282.886,343088.727,309953.516,52121.249,24.298,27.623,1.844,1.632,3.9,922.162,54.817,838.266,49.83,83.896,4.987,9.405,3.325,7.529460162087717,7.427893406470435,10.861327994881044,37.2120204949254,12.78038461538462,16.52674884615384,170.34858333333332,-0.001341666666666667,3.5,Europe,100,100,85.02415,98.52941,100,100,0.18296282689536153,NA,NA,107.33333333333333,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,5.25
Denmark,2007,NA,368495.65,14834999999999956,0.1868632271583617,223928.75,135.4975,279031.6775,279031.6775,54414,39275.5,28084.38,98559.8675,5668.119402178226,5388.027461891393,3129.316799762601,475.504,197.948,339.615,197.35,NA,NA,0.59457477375,NA,NA,NA,NA,1879,1738.846,319.424,344955.209,319225.112,58641.193,25.278,26.725,1.657,2.523,3.775,949.616,54.612,862.318,49.591,87.298,5.02,4.622,1.447,7.538494999413465,7.460976953791164,10.979192680828348,41.9558469786583,17.45256704980844,19.614428735632167,173.8896666666667,0.009291666666666667,4,Europe,100,99.51456,91.30434,99.51456,100,97.11539,0.2055522279852552,NA,NA,60.083333333333336,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,4.25
Denmark,2008,NA,499499.75,20482499999999972,0.2010845397247889,214962,140.8225,359331,359331,51519.61,36363.75,29315.8825,140168.75,7780.798459036231,4878.424841934642,2859.8649991395914,600.127,255.577,456.087,255.43,NA,NA,0.570684568,NA,NA,NA,NA,1869.4,1801.47,353.359,341393.6,328988.086,64531.119,23.984,26.901,3.638,2.461,3.717,965.312,53.585,908.135,50.411,57.177,3.174,10.308,2.917,7.533372802748483,7.496358277260146,11.07490285155127,41.5351318717382,32.58267175572519,33.70876145038169,183.30625000000006,-0.03278333333333333,3.5,Europe,100,99.51456,86.05769,99.02913,99.51923,99.03846,0.37654445383509116,NA,NA,35.416666666666664,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Denmark,2009,NA,666193,2935000000000008.5,0.18946009072747316,274563.75,178.73499999999999,456126,456126,49436.5025,62364.25,79532.25,155459.1625,9027.076293896616,6491.955226714623,2870.6386461519164,691.988,277.821,543.014,277.816,NA,NA,0.5772655045,NA,NA,NA,NA,1777.7,1722.143,321.243,322546.64,312466.354,58286.537,19.088,22.554,1.042,1.201,6.392,925.448,53.738,973.636,56.536,-48.188,-2.798,11.132,3.465,7.483075672928639,7.4513247245130865,10.973126419427446,42.0334492853856,31.598494208494223,33.634777606177614,122.67990000000002,0.015366666666666666,1,Europe,100,99.52153,85.30806,100,98.5782,97.63033,0.28380551750604316,NA,NA,57,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Denmark,2010,NA,769318.5,11100000000000032,0.17677220852731274,349171.25,183.9,534623.25,534623.25,82719,52974,72920.8575,234695.25,12959.958054608527,7493.017384476229,4567.773614162036,771.235,279.232,612.641,279.229,NA,NA,0.6164327175,NA,NA,NA,NA,1810.9,1810.926,321.995,327188.026,327192.723,58177.162,18.076,24.639,2.198,2.805,7.742,977.23,53.963,1026.31,56.673,-49.08,-2.71,21.132,6.563,7.501579238247297,7.501593595646024,10.971248151210062,41.2599609872876,22.49457831325302,26.361271485943774,136.88286666666667,0.014325,0.75,Europe,100,99.04306,86.25592,99.52153,99.05213,97.63033,0.2579373517207053,NA,NA,66.33333333333333,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
Denmark,2011,NA,852417,1217500000000034.2,0.18494934144457803,277898.07,188.115,560909.25,560909.25,93566.9375,28925.1375,119989.25,141150.7575,7642.7675116712,6632.472030815646,5066.287724963641,850.862,344.163,687.513,344.162,NA,NA,0.6035063995,NA,NA,NA,NA,1835.1,1846.854,344.003,330016.682,332130.472,61864.093,19.127,25.713,2.656,2.413,7.75,1004.2,54.374,1042.167,56.429,-37.967,-2.056,22.655,6.586,7.514854254916629,7.521238929971442,11.032695209585297,40.3490291748822,24.20257936507937,30.077896825396813,158.63047500000002,-0.010366666666666668,0.75,Europe,100,99.05213,87.20379,99.52607,99.06104,97.1831,0.17640032226127114,NA,NA,24.083333333333332,YES,YES,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,YES,0,AM,0.125
